"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rangrf2",1.62248793642093e-15,0.437625351503888,0.538,0.232,2.24730804073662e-11,"7","Rangrf"
"Cnp7",1.67171433390027e-15,0.334215275556927,0.648,0.29,2.31549152388526e-11,"7","Cnp"
"Mrpl182",1.90401970083763e-15,0.479549762731511,0.8,0.473,2.6372576876302e-11,"7","Mrpl18"
"Stip11",2.30839772136792e-15,0.43590184987024,0.676,0.337,3.1973616838667e-11,"7","Stip1"
"Thyn1",2.46460952474686e-15,0.253654702597876,0.483,0.186,3.41373065272687e-11,"7","Thyn1"
"Ifrd2",2.51933289729624e-15,0.263098539717782,0.448,0.164,3.48952799604502e-11,"7","Ifrd2"
"Txn13",2.56397776230357e-15,0.399531523265643,0.966,0.741,3.55136559856668e-11,"7","Txn1"
"Sept75",2.62285511915785e-15,0.43996942214089,0.807,0.475,3.63291662554554e-11,"7","Sept7"
"Acta27",2.77423991164996e-15,0.282561812111272,0.993,0.5,3.84259970162636e-11,"7","Acta2"
"Psmc42",3.01452937792955e-15,0.399719770814037,0.883,0.532,4.17542464137021e-11,"7","Psmc4"
"Serpinh17",4.23970451111815e-15,0.340706533210676,0.952,0.612,5.87241471834976e-11,"7","Serpinh1"
"Mapre12",4.30262260039e-15,0.377071352631428,0.814,0.458,5.95956256380018e-11,"7","Mapre1"
"Actl6a1",4.58279604662092e-15,0.367270712613583,0.717,0.351,6.34763080417464e-11,"7","Actl6a"
"Ppih",5.30882412389955e-15,0.250098391138193,0.545,0.219,7.35325229401326e-11,"7","Ppih"
"S100a65",5.61411916581019e-15,0.394802580409015,0.938,0.66,7.7761164565637e-11,"7","S100a6"
"1110008F13Rik2",6.86736540401652e-15,0.406778177574349,0.89,0.588,9.51198782110328e-11,"7","1110008F13Rik"
"Dazap11",7.50044752771737e-15,0.408435943841184,0.821,0.472,1.03888698706413e-10,"7","Dazap1"
"Uqcrq4",7.78928135339535e-15,0.361202574082758,0.938,0.656,1.07889336025879e-10,"7","Uqcrq"
"Fkbp43",7.86123799057926e-15,0.374247264758125,0.91,0.617,1.08886007407513e-10,"7","Fkbp4"
"Pole31",7.99710860050634e-15,0.253733060516438,0.586,0.245,1.10767951225613e-10,"7","Pole3"
"Oat3",8.76744565160545e-15,0.324796923575249,0.69,0.316,1.21437889720387e-10,"7","Oat"
"Foxp16",1.09090966152893e-14,0.280279888517489,0.607,0.269,1.51101897218372e-10,"7","Foxp1"
"Mdh23",1.42343736371183e-14,0.372400159685691,0.972,0.765,1.97160309247726e-10,"7","Mdh2"
"2010111I01Rik5",1.5588487371685e-14,0.261153217480361,0.538,0.218,2.15916138585209e-10,"7","2010111I01Rik"
"Tuba1c3",1.58089699246096e-14,0.502501792821533,0.848,0.586,2.18970042425768e-10,"7","Tuba1c"
"Clic41",1.74861147954709e-14,0.271891913580958,0.51,0.207,2.42200176032067e-10,"7","Clic4"
"Nubp12",2.03891866870685e-14,0.313011446195135,0.586,0.262,2.82410624802585e-10,"7","Nubp1"
"Asf1a",2.46332632503635e-14,0.278747680974352,0.49,0.198,3.41195329280785e-10,"7","Asf1a"
"Vbp1",2.86428394874581e-14,0.306002069178041,0.566,0.249,3.96731969740782e-10,"7","Vbp1"
"Snrpc",2.97601214220168e-14,0.366905114783477,0.786,0.419,4.12207441816355e-10,"7","Snrpc"
"Cnih4",3.05022018660712e-14,0.291194403625019,0.634,0.289,4.22485998046952e-10,"7","Cnih4"
"Rbbp72",3.12795110908566e-14,0.408657958007089,0.834,0.51,4.33252508119455e-10,"7","Rbbp7"
"Sec134",3.22265005604775e-14,0.398056472829747,0.752,0.42,4.46369259263174e-10,"7","Sec13"
"Atp2b15",3.70750828768734e-14,0.328145601343995,0.648,0.297,5.13526972927574e-10,"7","Atp2b1"
"Psmd131",3.88200381518348e-14,0.385974987967677,0.697,0.371,5.37696348441064e-10,"7","Psmd13"
"Hnrnpu1",3.9743797856011e-14,0.406088592855616,0.841,0.517,5.50491344103608e-10,"7","Hnrnpu"
"Hdac24",4.17684491044852e-14,0.360533820559869,0.731,0.4,5.78534788546225e-10,"7","Hdac2"
"Bola31",5.88042716873408e-14,0.264088483726652,0.607,0.265,8.14497967141357e-10,"7","Bola3"
"Wdr18",6.69069970913285e-14,0.33540554570492,0.648,0.306,9.26728816711991e-10,"7","Wdr18"
"Lmo44",6.75088780633841e-14,0.347794521997628,0.766,0.402,9.35065470055933e-10,"7","Lmo4"
"Ncl5",7.38638719883248e-14,0.331145228765198,0.952,0.789,1.02308849091029e-09,"7","Ncl"
"Lsm43",8.30302957509753e-14,0.381613907497274,0.834,0.545,1.15005262644676e-09,"7","Lsm4"
"Srsf22",8.782821746638e-14,0.364303668232752,0.931,0.665,1.21650864012683e-09,"7","Srsf2"
"Txnl4a4",8.94859476133213e-14,0.364817956025387,0.821,0.467,1.23946986039211e-09,"7","Txnl4a"
"Dag14",9.63572344365266e-14,0.353451121797885,0.621,0.278,1.33464405418033e-09,"7","Dag1"
"Srsf63",9.66426027306719e-14,0.405914111670284,0.903,0.592,1.33859669042254e-09,"7","Srsf6"
"Nutf22",9.84328075390611e-14,0.311821805679218,0.697,0.346,1.36339281722354e-09,"7","Nutf2"
"Trp533",9.88656838658213e-14,0.344986287515089,0.862,0.486,1.36938858722549e-09,"7","Trp53"
"Smc61",1.10260111224408e-13,0.373303763987409,0.586,0.274,1.52721280056928e-09,"7","Smc6"
"Nsmce11",1.28803336786756e-13,0.385149201473329,0.717,0.372,1.78405501783336e-09,"7","Nsmce1"
"Pin12",1.42928899370138e-13,0.369990432857616,0.807,0.449,1.97970818517578e-09,"7","Pin1"
"Wbscr22",1.47899240585198e-13,0.305868497541937,0.51,0.219,2.04855238134558e-09,"7","Wbscr22"
"Hbegf1",1.56855257589932e-13,0.365160834907393,0.448,0.178,2.17260217287815e-09,"7","Hbegf"
"Rnaseh2c2",1.63524056601713e-13,0.309516367132206,0.669,0.312,2.26497170799032e-09,"7","Rnaseh2c"
"Mlf24",1.6965871677537e-13,0.362079676584117,0.897,0.636,2.34994288605565e-09,"7","Mlf2"
"Tsfm1",1.70873611216164e-13,0.261482214647182,0.669,0.315,2.36677038895508e-09,"7","Tsfm"
"Nudcd21",1.89921517742766e-13,0.358446815094676,0.621,0.309,2.63060294225506e-09,"7","Nudcd2"
"Nptn2",2.09357079085958e-13,0.330031385439637,0.641,0.307,2.8998049024196e-09,"7","Nptn"
"Zcrb1",2.18915869258361e-13,0.359287886510121,0.71,0.361,3.03220370509755e-09,"7","Zcrb1"
"Acadl2",2.21890283127913e-13,0.333358728607303,0.8,0.466,3.07340231160472e-09,"7","Acadl"
"Pqlc12",2.49731155267351e-13,0.318275784815433,0.703,0.358,3.45902623160808e-09,"7","Pqlc1"
"Gnai21",2.55691161199259e-13,0.335318307202061,0.793,0.437,3.54157827377094e-09,"7","Gnai2"
"Rrp151",2.67501194284401e-13,0.318030200136647,0.641,0.31,3.70515904203323e-09,"7","Rrp15"
"Mrto41",3.05257476910039e-13,0.283127194298873,0.662,0.316,4.22812131268095e-09,"7","Mrto4"
"Chchd6",3.15352427424063e-13,0.27094956348387,0.517,0.22,4.36794647225069e-09,"7","Chchd6"
"Ube2n",3.36388085996337e-13,0.350530270268663,0.779,0.45,4.65931137913526e-09,"7","Ube2n"
"H2afy3",3.39070699506556e-13,0.332060073557996,0.71,0.359,4.69646825886531e-09,"7","H2afy"
"Emc81",4.51538100310694e-13,0.269341899776678,0.586,0.269,6.25425422740342e-09,"7","Emc8"
"B9d12",4.55690998075245e-13,0.261351641804724,0.531,0.229,6.31177601434022e-09,"7","B9d1"
"Elavl11",4.81653877038362e-13,0.330601537836437,0.834,0.459,6.67138785085835e-09,"7","Elavl1"
"Mrpl204",4.86404744065341e-13,0.390087628252175,0.779,0.466,6.73719211004904e-09,"7","Mrpl20"
"Ppil1",4.89867607824291e-13,0.29546040024193,0.497,0.214,6.78515623597426e-09,"7","Ppil1"
"Prim1",5.12494783231697e-13,0.287274424303621,0.393,0.151,7.09856524254224e-09,"7","Prim1"
"Hn1l",5.31912615830136e-13,0.268233737287078,0.352,0.127,7.36752164186322e-09,"7","Hn1l"
"Timm501",6.34310181426564e-13,0.367688005493551,0.545,0.268,8.78583032293934e-09,"7","Timm50"
"Lmna5",6.50082641479764e-13,0.372657025931258,0.952,0.854,9.00429466713621e-09,"7","Lmna"
"Smc31",6.50687094495806e-13,0.301058422334594,0.572,0.26,9.01266694586141e-09,"7","Smc3"
"Impa1",8.21085974143948e-13,0.279138833193826,0.476,0.204,1.13728618278678e-08,"7","Impa1"
"Pdgfa7",8.54028020129411e-13,0.253530328502797,0.538,0.226,1.18291421068125e-08,"7","Pdgfa"
"Ssrp12",8.86720799644386e-13,0.343551730758639,0.731,0.38,1.22819697958744e-08,"7","Ssrp1"
"Cnn34",1.08107253854995e-12,0.321537045553781,0.952,0.76,1.49739357314554e-08,"7","Cnn3"
"4930523C07Rik3",1.10079069432443e-12,0.42294893074529,0.724,0.405,1.52470519070877e-08,"7","4930523C07Rik"
"Ppid1",1.13534924656295e-12,0.306937781964785,0.731,0.383,1.57257224141434e-08,"7","Ppid"
"Elof11",1.18496348952078e-12,0.307087959522141,0.8,0.432,1.64129292933523e-08,"7","Elof1"
"Hmg20b",1.27125520579862e-12,0.291617203188477,0.634,0.305,1.76081558555167e-08,"7","Hmg20b"
"Pafah1b2",1.55283286687376e-12,0.270061093083682,0.559,0.249,2.15082880390685e-08,"7","Pafah1b2"
"Eif4g24",1.55737733169247e-12,0.325451192762339,0.89,0.602,2.15712334212724e-08,"7","Eif4g2"
"Enoph1",1.69711845183852e-12,0.253841256677301,0.276,0.09,2.35067876764153e-08,"7","Enoph1"
"Actr32",1.74707068486888e-12,0.306077660059789,0.821,0.474,2.41986760561189e-08,"7","Actr3"
"Mrps26",1.85783381185779e-12,0.306242087517024,0.676,0.346,2.57328561280422e-08,"7","Mrps26"
"Strap1",1.86274697875572e-12,0.341406299383398,0.683,0.363,2.58009084027454e-08,"7","Strap"
"Banf13",2.36915014055643e-12,0.337276560160457,0.772,0.452,3.28150985968471e-08,"7","Banf1"
"Ino80e",2.49155024434969e-12,0.303239791707475,0.428,0.174,3.45104624344876e-08,"7","Ino80e"
"Hspe15",2.50182801324715e-12,0.39196657863049,0.917,0.719,3.46528198114863e-08,"7","Hspe1"
"Uqcc21",2.55466964570799e-12,0.380445602868733,0.766,0.466,3.53847292627014e-08,"7","Uqcc2"
"Sf3b51",2.56808236177348e-12,0.330041664375232,0.848,0.487,3.55705087929245e-08,"7","Sf3b5"
"Ddx1",2.65259124027571e-12,0.282740380329009,0.6,0.29,3.67410412690588e-08,"7","Ddx1"
"Hdgfrp2",2.82389811876697e-12,0.263034959976634,0.359,0.137,3.91138128430413e-08,"7","Hdgfrp2"
"Sarnp1",2.86147224346645e-12,0.331323745160047,0.917,0.622,3.96342520442538e-08,"7","Sarnp"
"Uba21",2.9298093059677e-12,0.25747687134041,0.621,0.291,4.05807886969586e-08,"7","Uba2"
"Ubl4a2",3.30692546683705e-12,0.320203189469407,0.676,0.341,4.580422464116e-08,"7","Ubl4a"
"Mocs24",3.44796878023474e-12,0.291822234147499,0.752,0.397,4.77578155750313e-08,"7","Mocs2"
"Arpin",3.53238152201508e-12,0.250251819503258,0.338,0.122,4.89270164614308e-08,"7","Arpin"
"Arl3",3.80980455774889e-12,0.255455328130898,0.421,0.172,5.27696029293799e-08,"7","Arl3"
"Mrpl123",4.56423843262209e-12,0.332149428114834,0.828,0.516,6.32192665302485e-08,"7","Mrpl12"
"2700029M09Rik1",4.7336548116491e-12,0.269140902763615,0.607,0.285,6.55658527961516e-08,"7","2700029M09Rik"
"Srm5",4.75874078078468e-12,0.303635266724797,0.697,0.361,6.59133185546486e-08,"7","Srm"
"Hnrnpf2",4.85547821349273e-12,0.285986994412732,0.952,0.795,6.72532287350878e-08,"7","Hnrnpf"
"Ndufa51",4.93209461149279e-12,0.351272803936394,0.848,0.524,6.83144424637867e-08,"7","Ndufa5"
"Slco2a11",5.2774653877745e-12,0.325182649459905,0.462,0.204,7.30981730860646e-08,"7","Slco2a1"
"Cox5a4",5.56232838634775e-12,0.316940450389636,0.952,0.754,7.70438104793027e-08,"7","Cox5a"
"Wdr1",5.61405571882571e-12,0.309441846381615,0.655,0.335,7.77602857614549e-08,"7","Wdr1"
"Cct83",5.81809243399789e-12,0.350696509973484,0.883,0.588,8.05863983033048e-08,"7","Cct8"
"Srrt",6.09135490750039e-12,0.264015224957856,0.428,0.178,8.43713568237879e-08,"7","Srrt"
"Reep34",6.45830677884179e-12,0.278235779097787,0.497,0.218,8.94540071937376e-08,"7","Reep3"
"Lxn3",6.56072567843971e-12,0.266479425591443,0.614,0.289,9.08726113720684e-08,"7","Lxn"
"Mrpl421",7.29866659315423e-12,0.365660631803428,0.772,0.475,1.01093830981779e-07,"7","Mrpl42"
"Carhsp12",7.64200882508727e-12,0.272520988752807,0.607,0.298,1.05849464236284e-07,"7","Carhsp1"
"Sf3a3",8.11042878891109e-12,0.291733679941404,0.483,0.217,1.12337549155208e-07,"7","Sf3a3"
"Calm31",8.40360127490455e-12,0.388589654205026,0.8,0.5,1.16398281258703e-07,"7","Calm3"
"l7Rn6",9.11549483005773e-12,0.30574259206748,0.69,0.376,1.2625871889113e-07,"7","l7Rn6"
"Isy1",9.867890927416e-12,0.262433981793246,0.345,0.132,1.36680157235639e-07,"7","Isy1"
"Ctnnb11",1.03606878673752e-11,0.366384285579273,0.607,0.306,1.43505887651014e-07,"7","Ctnnb1"
"Pycr21",1.0918324563278e-11,0.279519284516624,0.586,0.282,1.51229713525963e-07,"7","Pycr2"
"Ndufaf2",1.10227250167509e-11,0.257578228796734,0.497,0.221,1.52675764207016e-07,"7","Ndufaf2"
"Hnrnpm1",1.14230787244627e-11,0.342504119343588,0.848,0.539,1.58221063412533e-07,"7","Hnrnpm"
"Hmgb33",1.20579486448055e-11,0.294926544028125,0.662,0.342,1.67014646679201e-07,"7","Hmgb3"
"Psmg4",1.20977194147534e-11,0.259949326141886,0.51,0.231,1.67565511613749e-07,"7","Psmg4"
"Ppp1cc",1.21944028988533e-11,0.2961787585811,0.821,0.46,1.68904674552017e-07,"7","Ppp1cc"
"Ruvbl12",1.25514619245529e-11,0.297408377511071,0.579,0.289,1.73850299116982e-07,"7","Ruvbl1"
"Smchd1",1.31902366293819e-11,0.250197656403478,0.4,0.166,1.82697967553568e-07,"7","Smchd1"
"Cwc15",1.38388793040834e-11,0.327526469126633,0.752,0.453,1.9168231724086e-07,"7","Cwc15"
"Psmd12",1.44747305591895e-11,0.300832350385217,0.834,0.474,2.00489492975334e-07,"7","Psmd12"
"Ube2i2",1.61064696267326e-11,0.342009232999738,0.876,0.628,2.23090710799873e-07,"7","Ube2i"
"Prpsap11",1.64645192416416e-11,0.267426917620455,0.614,0.298,2.28050056015978e-07,"7","Prpsap1"
"Mrps254",1.83451913701836e-11,0.294273871211522,0.538,0.26,2.54099245668413e-07,"7","Mrps25"
"Fam162a4",1.87925291406246e-11,0.314862548357233,0.745,0.418,2.60295321126791e-07,"7","Fam162a"
"Hacd24",2.22229343085205e-11,0.268838298481374,0.607,0.295,3.07809863107318e-07,"7","Hacd2"
"Slc25a3",2.24585603808757e-11,0.313207394248544,0.972,0.872,3.1107351983551e-07,"7","Slc25a3"
"Tcp12",2.26295665301639e-11,0.35412475208028,0.869,0.6,3.13442126009301e-07,"7","Tcp1"
"Arl6ip14",2.39381265528889e-11,0.519283513997992,0.703,0.44,3.31566990884064e-07,"7","Arl6ip1"
"Bzw22",2.66768182386113e-11,0.289369086443072,0.738,0.401,3.69500609423005e-07,"7","Bzw2"
"Htra2",2.68020179437428e-11,0.2575953073892,0.448,0.194,3.71234750538782e-07,"7","Htra2"
"Smyd22",3.45431000591709e-11,0.289208168488694,0.628,0.314,4.78456478919577e-07,"7","Smyd2"
"Ppa15",3.50382376674391e-11,0.269257870252142,0.766,0.407,4.85314629931699e-07,"7","Ppa1"
"Pfdn61",3.62368380906337e-11,0.291066599391769,0.731,0.403,5.01916444393368e-07,"7","Pfdn6"
"Dynll23",4.27244419528941e-11,0.293449062326581,0.786,0.437,5.91776245489536e-07,"7","Dynll2"
"Mif3",4.27555233415578e-11,0.294674853738905,0.952,0.839,5.92206753803917e-07,"7","Mif"
"Cox6c2",4.74512889156607e-11,0.270963824844932,0.986,0.852,6.57247802770816e-07,"7","Cox6c"
"Nae1",4.9489634110871e-11,0.259635313127016,0.462,0.21,6.85480922069674e-07,"7","Nae1"
"Higd1a2",5.29046784060489e-11,0.314168974848407,0.766,0.429,7.32782700602183e-07,"7","Higd1a"
"Sdhb1",5.39706958143366e-11,0.355121280160467,0.917,0.646,7.47548107724376e-07,"7","Sdhb"
"Tceb23",6.00180241731063e-11,0.269563045090695,0.966,0.819,8.31309652821696e-07,"7","Tceb2"
"Mrfap13",6.25074910587415e-11,0.285354095943369,0.917,0.772,8.65791258654628e-07,"7","Mrfap1"
"Kdelr2",6.86730432429525e-11,0.293491283924481,0.503,0.24,9.51190321958135e-07,"7","Kdelr2"
"Prpf31",7.16348623834898e-11,0.274511841673053,0.51,0.237,9.92214478873718e-07,"7","Prpf31"
"Pcna3",7.56399019858824e-11,0.333904063192978,0.648,0.336,1.04768828240646e-06,"7","Pcna"
"Fam92a",8.89715979082797e-11,0.250259032869921,0.483,0.22,1.23234560262758e-06,"7","Fam92a"
"Nudc2",9.47506168169897e-11,0.30661716043509,0.869,0.558,1.31239079353213e-06,"7","Nudc"
"Vdac12",1.0132782785432e-10,0.347482890184325,0.89,0.602,1.40349174361018e-06,"7","Vdac1"
"Ube2a",1.04707171229228e-10,0.301155706544438,0.621,0.325,1.45029902869603e-06,"7","Ube2a"
"Mrps362",1.05493107704209e-10,0.281978514093172,0.648,0.353,1.461185034811e-06,"7","Mrps36"
"Sssca1",1.20643008486052e-10,0.251306949252368,0.655,0.34,1.6710263105403e-06,"7","Sssca1"
"Atp5f11",1.34321676055057e-10,0.26844918742214,0.979,0.828,1.8604895350386e-06,"7","Atp5f1"
"Snrpe1",1.37315802625016e-10,0.314738288801413,0.834,0.518,1.9019611821591e-06,"7","Snrpe"
"Sepw15",1.40310766364959e-10,0.259952860994468,0.91,0.638,1.94344442492105e-06,"7","Sepw1"
"Naa502",1.96445582075959e-10,0.289452448026007,0.669,0.357,2.72096775733411e-06,"7","Naa50"
"Rwdd12",2.19589017409696e-10,0.277445125516506,0.752,0.407,3.0415274801417e-06,"7","Rwdd1"
"Eif1ax2",2.24032139560712e-10,0.322715497245452,0.759,0.447,3.10306916505542e-06,"7","Eif1ax"
"Tceb12",2.25426886730408e-10,0.288865619155488,0.786,0.458,3.12238780810289e-06,"7","Tceb1"
"Eif1ad",2.25907529467905e-10,0.263168548672847,0.386,0.164,3.12904519065996e-06,"7","Eif1ad"
"Ube2j2",2.31809690371215e-10,0.293623936902738,0.697,0.384,3.2107960213317e-06,"7","Ube2j2"
"Ilf21",2.33691997319698e-10,0.297158710501736,0.752,0.452,3.23686785487514e-06,"7","Ilf2"
"Clns1a",2.35990811570092e-10,0.274587470211962,0.628,0.333,3.26870873105734e-06,"7","Clns1a"
"Ppm1g1",2.43986521636832e-10,0.271065884937471,0.559,0.283,3.37945731119176e-06,"7","Ppm1g"
"Mrps17",2.59823501871244e-10,0.287519592856254,0.676,0.369,3.5988153244186e-06,"7","Mrps17"
"Mettl91",3.25931459202087e-10,0.311692914767206,0.731,0.439,4.5144766414081e-06,"7","Mettl9"
"Psmd7",3.45538479374938e-10,0.322893111147245,0.828,0.567,4.78605347782227e-06,"7","Psmd7"
"Rnf1873",3.56783704863057e-10,0.281238532492972,0.738,0.411,4.9418110960582e-06,"7","Rnf187"
"Hmgn5",3.71639414335357e-10,0.270219336403094,0.448,0.207,5.14757752795903e-06,"7","Hmgn5"
"Noct1",4.04435822885135e-10,0.277021838973857,0.434,0.201,5.601840582782e-06,"7","Noct"
"Anapc111",4.11472789649668e-10,0.310133129991409,0.8,0.483,5.69930960943755e-06,"7","Anapc11"
"Stub11",4.29249413839477e-10,0.31609878954562,0.786,0.484,5.9455336310906e-06,"7","Stub1"
"Gps1",4.44668041745656e-10,0.278701960521925,0.593,0.305,6.15909704621907e-06,"7","Gps1"
"A430005L14Rik",4.93470852498681e-10,0.262972183320887,0.476,0.221,6.83506477795923e-06,"7","A430005L14Rik"
"Akr1b33",5.34590865407083e-10,0.281655259441073,0.634,0.346,7.40461807675351e-06,"7","Akr1b3"
"Slc29a12",5.36255623106103e-10,0.258247121085601,0.69,0.396,7.42767663564264e-06,"7","Slc29a1"
"Apoc15",5.78536412838112e-10,0.337757022524107,0.738,0.433,8.01330785422069e-06,"7","Apoc1"
"Psmd143",5.82621422519494e-10,0.326835758872629,0.703,0.4,8.06988932331751e-06,"7","Psmd14"
"Manf4",6.5563011400099e-10,0.288896206908378,0.91,0.6,9.08113270902772e-06,"7","Manf"
"Fam96b1",6.64299541714748e-10,0.269523081610862,0.641,0.347,9.20121295229098e-06,"7","Fam96b"
"Ctbp12",6.70409345128867e-10,0.280790610151853,0.71,0.399,9.28583983937993e-06,"7","Ctbp1"
"Dda1",7.0336734983323e-10,0.257086234489329,0.483,0.232,9.74234116254007e-06,"7","Dda1"
"Psma41",8.89041104711861e-10,0.278714076755118,0.897,0.697,1.2314108341364e-05,"7","Psma4"
"Kif5b",8.98039069647299e-10,0.26821767903473,0.793,0.497,1.24387391536847e-05,"7","Kif5b"
"Rnps1",1.21934338055285e-09,0.261592272820634,0.655,0.343,1.68891251640375e-05,"7","Rnps1"
"Edf1",1.26732578793072e-09,0.251031615725893,0.979,0.832,1.75537294886284e-05,"7","Edf1"
"Arpp19",1.48384603202042e-09,0.272406447698598,0.821,0.525,2.05527513895148e-05,"7","Arpp19"
"Fam49b",1.49570849957517e-09,0.26795928422622,0.503,0.247,2.07170584276157e-05,"7","Fam49b"
"Chaf1b",1.84674200268086e-09,0.285888882456607,0.283,0.113,2.55792234791325e-05,"7","Chaf1b"
"Hat11",1.87293297773643e-09,0.279884015031909,0.469,0.228,2.59419946746273e-05,"7","Hat1"
"Ebna1bp24",1.92246976408696e-09,0.277860748168337,0.841,0.526,2.66281287023685e-05,"7","Ebna1bp2"
"Brix11",1.99783908876468e-09,0.253150091061478,0.669,0.354,2.76720692184795e-05,"7","Brix1"
"Hprt2",2.03497452945835e-09,0.290233946364139,0.8,0.475,2.81864322075276e-05,"7","Hprt"
"Actb5",2.11746137289495e-09,0.292314426250996,0.986,0.952,2.9328957475968e-05,"7","Actb"
"Bhlhe404",2.26338239337811e-09,0.294133533988505,0.814,0.52,3.13501095306802e-05,"7","Bhlhe40"
"Nme16",3.14298642970423e-09,0.274185092639409,0.945,0.713,4.35335050378334e-05,"7","Nme1"
"Tomm404",3.66774997285379e-09,0.314762006629413,0.724,0.439,5.08020048739978e-05,"7","Tomm40"
"Cct71",4.49076937029073e-09,0.277051858624171,0.945,0.691,6.2201646547897e-05,"7","Cct7"
"Fkbp34",4.85751502253648e-09,0.354264894676988,0.71,0.412,6.72814405771527e-05,"7","Fkbp3"
"Acat11",4.90524476582935e-09,0.274925575313183,0.717,0.42,6.79425452515024e-05,"7","Acat1"
"Gspt12",5.15775786197115e-09,0.280379979929972,0.572,0.316,7.14401041461623e-05,"7","Gspt1"
"Eif2s12",5.45677278053698e-09,0.305749640356145,0.786,0.482,7.55817597832177e-05,"7","Eif2s1"
"Gclm4",5.60346793846582e-09,0.263356329169195,0.772,0.465,7.761363441569e-05,"7","Gclm"
"Ube2l32",5.62994788533953e-09,0.250609184949907,0.786,0.488,7.79804081598379e-05,"7","Ube2l3"
"Sumo3",6.58832393527131e-09,0.30772841878245,0.676,0.406,9.1254874827443e-05,"7","Sumo3"
"Ssb1",6.78648870047394e-09,0.274240314373885,0.828,0.572,9.39996549902645e-05,"7","Ssb"
"Plp21",6.83446919390414e-09,0.304689359373483,0.676,0.381,9.46642328047662e-05,"7","Plp2"
"Vps291",7.27169418425892e-09,0.253010774413621,0.793,0.493,0.00010072023614617,"7","Vps29"
"Cct35",9.81323408723326e-09,0.277854862885774,0.876,0.589,0.000135923105342268,"7","Cct3"
"Psma73",1.05305309613282e-08,0.261752042226087,0.979,0.851,0.000145858384345356,"7","Psma7"
"2310036O22Rik",1.8849399483014e-08,0.286724348055023,0.807,0.55,0.000261083032239227,"7","2310036O22Rik"
"U2af14",2.54712084466429e-08,0.289819569798478,0.841,0.612,0.00035280170819445,"7","U2af1"
"C1qbp5",2.66601752613832e-08,0.276352968702571,0.883,0.608,0.000369270087545418,"7","C1qbp"
"Anxa54",3.01546307637504e-08,0.260159794495721,0.759,0.469,0.000417671790708707,"7","Anxa5"
"Thoc7",3.38214509676657e-08,0.262010575912657,0.821,0.544,0.000468460917353138,"7","Thoc7"
"Tsen341",6.36030350522921e-08,0.26539554960581,0.855,0.622,0.000880965638509298,"7","Tsen34"
"Crip24",7.07797835948585e-08,0.255407883283246,0.986,0.864,0.000980370782572385,"7","Crip2"
"Psma33",7.39739571266288e-08,0.251272721722484,0.917,0.703,0.00102461328016094,"7","Psma3"
"Serbp13",7.44231678981563e-08,0.258384781585295,0.931,0.82,0.00103083529855736,"7","Serbp1"
"Ndufa122",1.15079415442804e-07,0.254108203957438,0.903,0.692,0.00159396498329828,"7","Ndufa12"
"Psmb41",1.40110057218054e-07,0.251344426981402,0.862,0.601,0.00194066440252727,"7","Psmb4"
"Tma71",1.42098335755162e-07,0.265017843446716,0.931,0.718,0.00196820404854474,"7","Tma7"
